aig_ids,"bdd,collapse","bdd,dsd","bdd,espresso","bdd,lut_bidec","bdd,sop","bdd,strash","collapse,dsd","collapse,espresso","collapse,lut_bidec","collapse,sop","collapse,strash","dsd,espresso","dsd,lut_bidec","dsd,sop","dsd,strash","espresso,lut_bidec","espresso,sop","espresso,strash","lut_bidec,sop","lut_bidec,strash","sop,strash"
ex01,0.9999998101605967,1.0,0.9996215403871085,0.9985131038287959,0.9999504774635015,0.998824055594622,0.9999998101605967,0.9996043997558853,0.9984793248923333,0.9999441553924417,0.9987939922907858,0.9996215403871085,0.9985131038287959,0.9999504774635015,0.998824055594622,0.9996348140713508,0.9998458121900478,0.9997797600733335,0.9990061613483917,0.9999817700157552,0.999257085097316
ex02,0.999998009655097,1.0,0.9969573517573456,0.9988101214112317,0.9997107418158164,0.9987932713320724,0.999998009655097,0.9971108885330149,0.998905434153049,0.9997567370323436,0.9988892702187142,0.9969573517573456,0.9988101214112317,0.9997107418158164,0.9987932713320724,0.9995725267497286,0.9985436948642292,0.9995825335608804,0.9996941142313601,0.9999999407289432,0.9996855397216754
ex03,1.0000000000000002,1.0000000000000002,0.9999699550828421,0.9955035016476672,0.9996888437524502,0.9979546466137569,1.0000000000000002,0.9999699550828421,0.9955035016476672,0.9996888437524502,0.9979546466137569,0.9999699550828421,0.9955035016476672,0.9996888437524502,0.9979546466137569,0.9962078701507684,0.9994654477038654,0.9984201980310462,0.992830906545085,0.9995227120015362,0.9960495425619701
ex04,0.9999976395052559,1.0,0.9999986926853491,0.9998445011136737,0.9999614399283882,0.9998068348103978,0.9999976395052559,0.9999998455417826,0.9998804567964251,0.9999781602986599,0.9998471793773839,0.9999986926853491,0.9998445011136737,0.9999614399283882,0.9998068348103978,0.9998717085623823,0.999974332543259,0.9998373084422615,0.9999608078324753,0.9999979593001551,0.9999408811508531
ex05,0.9999935414858737,1.0,0.9999883808996781,0.9999215787168725,0.999963730847023,0.9999434538503574,0.9999935414858737,0.9999645971674914,0.9998701112226857,0.9999266627757344,0.999898775675192,0.9999883808996781,0.9999215787168725,0.999963730847023,0.9999434538503574,0.9999703308427759,0.999993168462964,0.9999830991561455,0.9999919728115235,0.9999982154137843,0.9999977579528715
ex06,0.9999999683791341,1.0,0.99999960950631,0.9999993669775311,0.9999999598376813,0.999999857129931,0.9999999683791341,0.999999355644632,0.9999990523958263,0.9999998569436171,0.9999996910817673,0.99999960950631,0.9999993669775311,0.9999999598376813,0.999999857129931,0.9999999708505263,0.9999998198086041,0.99999993903378,0.9999996457110925,0.9999998255721939,0.9999999684666966
ex08,0.9997942780099359,1.0,0.9987043950280853,0.9992538687304571,0.9999015905241486,0.9993491105370823,0.9997942780099359,0.9974667876974785,0.9982649163891906,0.9994113406127085,0.9984118259849202,0.9987043950280853,0.9992538687304571,0.9999015905241486,0.9993491105370823,0.9999246360077972,0.999320006438967,0.9998900776719076,0.9996973643253695,0.9999967485336135,0.9997568469036764
ex09,0.9999965361120219,1.0,0.9999978642205298,0.9999597884664896,0.9999974519488669,0.9999640664920914,0.9999965361120219,0.9999889604575551,0.9999327208871126,0.9999999298328057,0.999938289755301,0.9999978642205298,0.9999597884664896,0.9999974519488669,0.9999640664920914,0.9999761871894597,0.9999906505290939,0.9999794515870258,0.9999369961257116,0.9999998797274533,0.9999423812752593
ex10,0.9976303284229832,1.0,1.0,0.9812884111027572,0.9946666587034162,0.9846232660466404,0.9976303284229832,0.9976303284229832,0.9922104851716833,0.9994059993535874,0.9943091539198091,1.0,0.9812884111027572,0.9946666587034162,0.9846232660466404,0.9812884111027572,0.9946666587034162,0.9846232660466404,0.9959141696333325,0.9998350849606632,0.9973899075324041
ex12,0.9999791014240421,0.9999999996184924,0.9999996767568237,0.9999965837226906,0.9995282267098029,0.9999855403296903,0.9999792796245749,0.9999735800147123,0.9999925842669606,0.9997059024537248,0.9999994087742526,0.9999996541654298,0.9999966555446214,0.9995290747215803,0.9999856884936229,0.9999941587801027,0.9995032085588769,0.999980893224763,0.9996050946812687,0.9999961808157708,0.9996789407801974
ex13,0.9998591236445176,0.9988525259599799,0.999944969373738,0.9998333897551458,0.9999978073910033,0.9998015089608249,0.9995156715306791,0.9996280126712637,0.9993861525657555,0.9998920804364827,0.9993262479511871,0.9982951313738591,0.9978119093760857,0.9989506257596854,0.9977000927896761,0.9999698639900492,0.9999208080716931,0.9999555031481303,0.9997929728969266,0.9999986052876809,0.9997575953504305
ex14,0.9999277635156083,0.9999999999999999,0.9997334009696391,0.9996904242534327,0.9989395734181523,0.9998113749448144,0.9999277635156083,0.9993836595887199,0.9993191556581337,0.9994207962522061,0.9995057097273901,0.9997334009696391,0.9996904242534327,0.9989395734181523,0.9998113749448144,0.9999983947231822,0.9976102027467435,0.9999932715672175,0.9974847998671005,0.9999850933407839,0.9978569490503114
ex15,0.9999670826176593,1.0000000000000002,0.9999896463805447,0.999926911217502,0.9998584517117127,0.9999424551688008,0.9999670826176593,0.9999936512391081,0.9997958990671875,0.9999620526170733,0.9998224962539761,0.9999896463805447,0.999926911217502,0.9998584517117127,0.9999424551688008,0.9998615419256432,0.9999246613185647,0.9998832850556315,0.9995819576234073,0.9999990718942761,0.999620420576898
ex16,0.9986689367440494,0.9999999999999999,0.9998822445202247,0.9977023363634413,0.9989746522082353,0.9982251328729969,0.9986689367440494,0.9977598167991457,0.9928798849650083,0.9999800727821685,0.9938247595731368,0.9998822445202247,0.9977023363634413,0.9989746522082353,0.9982251328729969,0.9986245355160259,0.998162261927681,0.9990214847721985,0.993612103777914,0.9999662704854004,0.994505452921406
ex17,0.9999999507315036,1.0000000000000002,0.9999998787846607,0.9999719950334917,0.9999998874179925,0.9999805385628193,0.9999999507315036,0.9999996749574821,0.9999695965169276,0.9999999871024577,0.9999785309016577,0.9999998787846607,0.9999719950334917,0.9999998874179925,0.9999805385628193,0.9999755587008006,0.9999995325647875,0.999983489158175,0.999968331223286,0.9999992247811404,0.9999774655869311
ex18,0.9999729240021819,1.0,0.9999093741232801,0.999098607093691,0.999928783003174,0.9993426165756653,0.9999729240021819,0.9997832320850787,0.9987591789192825,0.9999895309464446,0.9990487759130524,0.9999093741232801,0.999098607093691,0.999928783003174,0.9993426165756653,0.9995795487078966,0.9996774952201388,0.9997401226809032,0.998520844861221,0.9999807756296574,0.998838781082125
ex19,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9838699100999074,0.9965457582448797,0.9838699100999074,0.9999999999999999,0.9999999999999999,0.9838699100999074,0.9965457582448797,0.9838699100999074,0.9999999999999999,0.9838699100999074,0.9965457582448797,0.9838699100999074,0.9838699100999074,0.9965457582448797,0.9838699100999074,0.995327012628998,1.0,0.995327012628998
ex20,0.9999972908114815,0.9999999999999999,0.9999997913022018,0.9999992672078951,0.9999973002211017,0.999999918556954,0.9999972908114815,0.9999985859770797,0.999993740030205,0.9999999999918153,0.9999962699129467,0.9999997913022018,0.9999992672078951,0.9999973002211017,0.999999918556954,0.9999982763797578,0.9999985927728031,0.9999994491142253,0.9999937543378264,0.9999996743579783,0.9999962809554535
ex21,0.9999996417144266,0.9999999999999755,0.999999981952996,0.9999965014025332,0.9999755150013108,0.9999734987638791,0.99999964190236,0.9999997844900643,0.9999983823096585,0.9999810804101278,0.9999793032414266,0.9999999819951553,0.9999965019898529,0.9999755165550805,0.9999735003803569,0.9999969859054586,0.9999768264290205,0.9999748638465265,0.9999905272383641,0.9999892580644889,0.9999999601181013
ex23,0.9993575635547451,1.0,0.9998678935633363,0.9999982177707857,0.997982130856053,0.9999971107743558,0.9993575635547451,0.9998080782483781,0.9994234463514459,0.9996166258421489,0.999268524111686,0.9998678935633363,0.9999982177707857,0.997982130856053,0.9999971107743558,0.9998967989082704,0.9988823509848801,0.9998259325020521,0.9981002300559684,0.9999907901583629,0.9978266147157041
ex24,0.999977986607015,0.9999999999999999,0.9999930555779671,0.9999518465567823,0.9999999530545967,0.9999768746444865,0.999977986607015,0.9999463143716704,0.999864719448835,0.9999799728042675,0.9999097372195935,0.9999930555779671,0.9999518465567823,0.9999999530545967,0.9999768746444865,0.9999814750610578,0.999991866691466,0.9999952751903142,0.9999487926029411,0.999995461383066,0.9999747438416666
ex25,0.9999996016278345,0.9999999999999998,0.9999975699464441,0.999998406225195,0.9999998217213836,0.999997861693349,0.9999996016278345,0.9999952037700451,0.9999964142227316,0.999998890353162,0.9999956174176281,0.9999975699464441,0.999998406225195,0.9999998217213836,0.999997861693349,0.999999912138083,0.9999987080664083,0.999999990674628,0.9999992940345052,0.9999999600611185,0.9999989182655656
ex26,0.9906680354260946,0.9714942335201644,0.9999878669489619,0.9993166249705926,0.9926757088778522,0.9992275073030781,0.9947392599415523,0.9913274207298001,0.9849530591993725,0.9998780550316448,0.984546459381917,0.9726502311087318,0.9620677089336018,0.9930182136012715,0.9614274837903926,0.9991224173644396,0.9932587781967739,0.9990217962665506,0.9875318251009132,0.9999972688792155,0.9871612162945269
ex27,0.9999909113735835,0.9999999983751555,0.9999986653269921,0.9999417395900102,0.9999993350691737,0.999942960629441,0.9999911527922645,0.9999965424233336,0.999886630225389,0.9999951630648732,0.9998883360573894,0.9999987568393512,0.99994112262358,0.9999993991834752,0.9999423501452271,0.9999227690905165,0.9999998845035669,0.9999241759109238,0.9999286267260071,0.9999999935341505,0.9999299788957906
ex28,0.9999994430250284,0.9999999999999999,0.9999980515876735,0.999983811532493,0.9999998677528124,0.9999913950651589,0.9999994430250284,0.9999954111402062,0.9999772490704766,0.9999998535793446,0.999986459642567,0.9999980515876735,0.999983811532493,0.9999998677528124,0.9999913950651589,0.999993095519865,0.9999969041131193,0.9999976358997561,0.9999807529506044,0.9999988117348311,0.9999891293023313
ex29,0.9991252201649058,0.9999999999999999,0.9973676626409571,0.9950974862254203,0.997771819850553,0.9953447363369503,0.9991252201649058,0.9934629064976198,0.9900911824033861,0.9941089039366525,0.9904436070967492,0.9973676626409571,0.9950974862254203,0.997771819850553,0.9953447363369503,0.9996492443275379,0.9999831473961435,0.9997131036883037,0.999478643806726,0.9999967937500465,0.9995571988722638
ex30,0.9999980290207231,1.0,0.9999999890029262,0.9999972135350049,0.9999974027265981,0.9999980469833554,0.9999980290207231,0.9999977235751499,0.9999905555358539,0.9999999568647522,0.9999921520569696,0.9999999890029262,0.9999972135350049,0.9999974027265981,0.9999980469833554,0.9999975526403361,0.9999970537214479,0.9999983290900182,0.999989235862932,0.999999926142569,0.9999909452698246
