aig_ids,"bdd,collapse","bdd,dsd","bdd,espresso","bdd,lut_bidec","bdd,sop","bdd,strash","collapse,dsd","collapse,espresso","collapse,lut_bidec","collapse,sop","collapse,strash","dsd,espresso","dsd,lut_bidec","dsd,sop","dsd,strash","espresso,lut_bidec","espresso,sop","espresso,strash","lut_bidec,sop","lut_bidec,strash","sop,strash"
ex01,0.07075471698113207,0.0,0.005581160881463348,0.004676317501626545,0.048728285263070395,0.07009035344140314,0.07075471698113207,0.07633587786259542,0.07543103448275862,0.022026431718061675,0.14084507042253522,0.005581160881463348,0.004676317501626545,0.048728285263070395,0.07009035344140314,0.0009048433798368033,0.05430944614453374,0.0645091925599398,0.05340460276469694,0.0654140359397766,0.11881863870447354
ex02,0.061068702290076333,0.0,0.008121898232116877,0.009165411422298243,0.04856870229007633,0.0350167069625927,0.061068702290076333,0.06919060052219321,0.07023411371237458,0.0125,0.09608540925266904,0.008121898232116877,0.009165411422298243,0.04856870229007633,0.0350167069625927,0.0010435131901813666,0.05669060052219321,0.026894808730475825,0.05773411371237458,0.02585129554029446,0.08358540925266904
ex03,0.0,0.0,0.0,0.0,0.07142857142857142,0.06451612903225806,0.0,0.0,0.0,0.07142857142857142,0.06451612903225806,0.0,0.0,0.07142857142857142,0.06451612903225806,0.0,0.07142857142857142,0.06451612903225806,0.07142857142857142,0.06451612903225806,0.006912442396313362
ex04,0.0853736925144627,0.0,0.026475053997989786,0.043994142458415215,0.06348224970083766,0.04536379897293866,0.0853736925144627,0.05889863851647291,0.04137955005604748,0.021891442813625032,0.13073749148740135,0.026475053997989786,0.043994142458415215,0.06348224970083766,0.04536379897293866,0.01751908846042543,0.03700719570284787,0.07183885297092844,0.019488107242422444,0.08935794143135387,0.10884604867377631
ex05,0.03843420730213183,0.0,0.0421672077922078,0.008425119184612855,0.02066933066933067,0.03667851869708018,0.03843420730213183,0.08060141509433963,0.046859326486744686,0.01776487663280116,0.07511272599921201,0.0421672077922078,0.008425119184612855,0.02066933066933067,0.03667851869708018,0.03374208860759494,0.06283653846153847,0.005488689095127619,0.029094449853943525,0.028253399512467324,0.05734784936641085
ex06,0.0629771329220613,0.0,0.013682506764359711,0.05044223451730827,0.06434030011742248,0.035866997334894124,0.0629771329220613,0.076659639686421,0.012534898404753032,0.001363167195361178,0.09884413025695542,0.013682506764359711,0.05044223451730827,0.06434030011742248,0.035866997334894124,0.06412474128166798,0.07802280688178219,0.022184490570534413,0.01389806560011421,0.08630923185220239,0.1002072974523166
ex08,0.004162504162504164,0.0,0.040338549212788566,0.021825396825396824,0.007469654528478056,0.07414965986394557,0.004162504162504164,0.036176045050284406,0.01766289266289266,0.01163215869098222,0.06998715570144141,0.040338549212788566,0.021825396825396824,0.007469654528478056,0.07414965986394557,0.01851315238739174,0.047808203741266625,0.03381111065115701,0.02929505135387488,0.05232426303854875,0.08161931439242363
ex09,0.05892034233048058,0.0,0.018251492736832728,0.02091947890267218,0.05722448979591836,0.06899419807684505,0.05892034233048058,0.0771718350673133,0.0380008634278084,0.001695852534562212,0.12791454040732564,0.018251492736832728,0.02091947890267218,0.05722448979591836,0.06899419807684505,0.039170971639504906,0.07547598253275109,0.05074270534001232,0.036305010893246184,0.08991367697951723,0.1262186878727634
ex10,0.05,0.0,0.0,0.07262569832402235,0.0136986301369863,0.03496503496503497,0.05,0.05,0.02262569832402235,0.0363013698630137,0.015034965034965035,0.0,0.07262569832402235,0.0136986301369863,0.03496503496503497,0.07262569832402235,0.0136986301369863,0.03496503496503497,0.05892706818703605,0.037660663358987385,0.021266404828048667
ex12,0.09862411053352689,0.0013620221481150108,0.025638059735037022,0.06367796639725903,0.09436715672500358,0.010770497980997093,0.09726208838541188,0.07298605079848987,0.034946144136267863,0.004256953808523316,0.0878536125525298,0.02427603758692201,0.062315944249144016,0.09300513457688857,0.009408475832882082,0.038039906662222005,0.06872909698996656,0.014867561754039929,0.030689190327744545,0.052907468416261934,0.08359665874400649
ex13,0.04728682170542636,0.021400296882731325,0.03994261552401088,0.08744093393866395,0.04588119921546652,0.04673353452867034,0.025886524822695035,0.08722943722943724,0.1347277556440903,0.0014056224899598388,0.0940203562340967,0.0613429124067422,0.10884123082139527,0.024480902332735196,0.06813383141140167,0.047498318414653073,0.0858238147394774,0.00679091900465946,0.13332213315413047,0.040707399409993614,0.09261473374413685
ex14,0.07692307692307693,0.0,0.0472934472934473,0.045427013930950944,0.026923076923076925,0.015384615384615385,0.07692307692307693,0.02962962962962963,0.031496062992125984,0.05,0.06153846153846154,0.0472934472934473,0.045427013930950944,0.026923076923076925,0.015384615384615385,0.001866433362496353,0.020370370370370372,0.03190883190883191,0.01850393700787402,0.030042398546335558,0.011538461538461539
ex15,0.07115871535181237,0.0,0.019229983660130713,0.034273430543187884,0.055877976190476186,0.05865242094861661,0.07115871535181237,0.05192873169168165,0.03688528480862448,0.015280739161336175,0.12981113630042898,0.019229983660130713,0.034273430543187884,0.055877976190476186,0.05865242094861661,0.015043446883057171,0.03664799253034547,0.07788240460874732,0.021604545647288302,0.09292585149180449,0.1145303971390928
ex16,0.13953488372093023,0.0,0.011875309252845134,0.08953488372093023,0.13953488372093023,0.04578488372093023,0.13953488372093023,0.1276595744680851,0.05,0.0,0.09375,0.011875309252845134,0.08953488372093023,0.13953488372093023,0.04578488372093023,0.0776595744680851,0.1276595744680851,0.033909574468085096,0.05,0.04375,0.09375
ex17,0.08084310104770462,0.0,0.004358658630547324,0.046713833188168144,0.07820325735084452,0.028095327587904173,0.08084310104770462,0.0764844424171573,0.03412926785953648,0.002639843696860099,0.10893842863560879,0.004358658630547324,0.046713833188168144,0.07820325735084452,0.028095327587904173,0.04235517455762082,0.0738445987202972,0.0324539862184515,0.03148942416267638,0.07480916077607232,0.10629858493874869
ex18,0.05173553719008264,0.0,0.0017283950617283939,0.03356828193832599,0.03413793103448276,0.035238095238095235,0.05173553719008264,0.053463932251811036,0.018167255251756654,0.017597606155599885,0.08697363242817788,0.0017283950617283939,0.03356828193832599,0.03413793103448276,0.035238095238095235,0.035296677000054386,0.035866326096211154,0.03350970017636684,0.0005696490961567685,0.06880637717642123,0.069376026272578
ex19,0.0,0.0,0.0,0.0,0.15,0.041666666666666664,0.0,0.0,0.0,0.15,0.041666666666666664,0.0,0.0,0.15,0.041666666666666664,0.0,0.15,0.041666666666666664,0.15,0.041666666666666664,0.10833333333333334
ex20,0.08735550280670738,0.0,0.00038766255197210386,0.05498310142656791,0.08826241728780097,0.034606522509748314,0.08735550280670738,0.08774316535867949,0.03237240138013947,0.0009069144810935847,0.1219620253164557,0.00038766255197210386,0.05498310142656791,0.08826241728780097,0.034606522509748314,0.055370763978540016,0.08865007983977308,0.03421885995777621,0.033279315861233054,0.08958962393631623,0.12286893979754929
ex21,0.1179315727412979,4.354938789730145e-05,0.0035419557830740356,0.10208079869677687,0.1169013568648897,0.051003465543993876,0.1178880233534006,0.12147352852437193,0.01585077404452102,0.0010302158764081983,0.06692810719730402,0.003585505170971337,0.10203724930887957,0.1168578074769924,0.050959916156096574,0.10562275447985091,0.12044331264796374,0.05454542132706791,0.014820558168112822,0.051077333152783,0.06589789132089582
ex23,0.09333333333333334,0.0,0.04455284552845529,0.057619047619047625,0.011929824561403499,0.03272727272727273,0.09333333333333334,0.04878048780487805,0.03571428571428571,0.10526315789473684,0.06060606060606061,0.04455284552845529,0.057619047619047625,0.011929824561403499,0.03272727272727273,0.013066202090592338,0.056482670089858786,0.011825572801182557,0.06954887218045112,0.024891774891774895,0.04465709728867623
ex24,0.06424049788672544,0.0,0.0003096311698111559,0.012533048606874118,0.06322565615246788,0.03618006506257143,0.06424049788672544,0.06455012905653659,0.051707449279851325,0.0010148417342575617,0.10042056294929687,0.0003096311698111559,0.012533048606874118,0.06322565615246788,0.03618006506257143,0.012842679776685274,0.06353528732227903,0.035870433892760276,0.05069260754559376,0.04871311366944555,0.09940572121503931
ex25,0.11832298136645963,0.0,0.009235383479007445,0.08844911546692434,0.11727034978751226,0.010225052929548145,0.11832298136645963,0.10908759788745219,0.029873865899535296,0.0010526315789473684,0.10809792843691149,0.009235383479007445,0.08844911546692434,0.11727034978751226,0.010225052929548145,0.0792137319879169,0.10803496630850482,0.0009896694505407005,0.02882123432058793,0.0782240625373762,0.10704529685796411
ex26,0.09428571428571428,0.10500000000000001,0.00888888888888889,0.11173553719008264,0.06339622641509433,0.0032116788321167877,0.010714285714285732,0.10317460317460317,0.20602125147579692,0.1576819407008086,0.09749739311783107,0.1138888888888889,0.21673553719008265,0.16839622641509433,0.1082116788321168,0.10284664830119375,0.05450733752620544,0.005677210056772103,0.048339310774988306,0.10852385835796585,0.060184547582977546
ex27,0.08521408530207694,0.0009015343444902929,0.004537586141077202,0.051979050797182055,0.09165115130894101,0.03425472084596712,0.08431255095758665,0.08067649916099974,0.033235034504894886,0.006437066006864075,0.11946880614804406,0.003636051796586909,0.05107751645269176,0.09074961696445072,0.03515625519045741,0.047441464656104854,0.08711356516786381,0.03879230698704432,0.039672100511758956,0.08623377164314917,0.12590587215490814
ex28,0.07062470476585851,0.0,0.012097892508137309,0.03170035947127149,0.07287812544340991,0.0329351482731922,0.07062470476585851,0.08272259727399582,0.038924345294587014,0.0022534206775513977,0.10355985303905071,0.012097892508137309,0.03170035947127149,0.07287812544340991,0.0329351482731922,0.0437982519794088,0.08497601795154722,0.020837255765054893,0.041177765972138416,0.0646355077444637,0.10581327371660211
ex29,0.038461538461538464,0.0,0.029439696106362767,0.019009725906277627,0.014518593988792662,0.07389801210025929,0.038461538461538464,0.06790123456790123,0.05747126436781609,0.052980132450331126,0.11235955056179775,0.029439696106362767,0.019009725906277627,0.014518593988792662,0.07389801210025929,0.01042997020008514,0.014921102117570105,0.04445831599389652,0.004491131917484965,0.05488828619398166,0.059379418111466624
ex30,0.07785826549528492,0.0,0.00016912233477367478,0.04854786884366154,0.07760430304617265,0.04134579252683247,0.07785826549528492,0.0780273878300586,0.029310396651623383,0.0002539624491122742,0.11920405802211739,0.00016912233477367478,0.04854786884366154,0.07760430304617265,0.04134579252683247,0.04871699117843521,0.07777342538094632,0.0411766701920588,0.02905643420251111,0.08989366137049401,0.11895009557300512
ex32,0.05555555555555555,0.0,0.028888888888888884,0.027777777777777776,0.012077294685990336,0.0982905982905983,0.05555555555555555,0.02666666666666667,0.08333333333333333,0.043478260869565216,0.15384615384615385,0.028888888888888884,0.027777777777777776,0.012077294685990336,0.0982905982905983,0.05666666666666666,0.016811594202898548,0.12717948717948718,0.03985507246376811,0.07051282051282053,0.11036789297658864
ex33,0.11730846621452842,9.394678407381729e-06,0.006570277890095053,0.08323748969760382,0.1187847528045053,0.032332568041324145,0.1173178608929358,0.11073818832443337,0.03407097651692461,0.0014762865899768684,0.14964103425585257,0.006579672568502434,0.0832468843760112,0.11879414748291268,0.03232317336291676,0.07666721180750877,0.11221447491441025,0.0389028459314192,0.035547263106901476,0.11557005773892796,0.15111732084582943
