aig_ids,"bdd,collapse","bdd,dsd","bdd,espresso","bdd,lut_bidec","bdd,sop","bdd,strash","collapse,dsd","collapse,espresso","collapse,lut_bidec","collapse,sop","collapse,strash","dsd,espresso","dsd,lut_bidec","dsd,sop","dsd,strash","espresso,lut_bidec","espresso,sop","espresso,strash","lut_bidec,sop","lut_bidec,strash","sop,strash"
ex01,0.35842293906810035,1.0,0.38865836791147995,0.2631578947368421,0.41759880686055184,0.27243142724314273,0.35842293906810035,0.30647709320695105,0.1987179487179487,0.3290267011197244,0.19076610857432774,0.38865836791147995,0.2631578947368421,0.41759880686055184,0.27243142724314273,0.30154405086285196,0.39168343393695504,0.3163841807909605,0.26609442060085836,0.39834881320949433,0.2659380692167577
ex02,0.3008,1.0,0.1315108976727004,0.25880551301684535,0.3689538807649044,0.2779552715654952,0.3008,0.07509881422924901,0.16474756421612047,0.2808988764044944,0.17116279069767443,0.1315108976727004,0.25880551301684535,0.3689538807649044,0.2779552715654952,0.24478355652444722,0.14531138153185397,0.24833702882483372,0.2770997846374731,0.40888382687927105,0.3032113517550411
ex03,0.6206896551724138,1.0,0.5,0.4430379746835443,0.4429530201342282,0.3670886075949367,0.6206896551724138,0.453125,0.3670886075949367,0.4161073825503356,0.379746835443038,0.5,0.4430379746835443,0.4429530201342282,0.3670886075949367,0.4235294117647059,0.39751552795031053,0.4117647058823529,0.5026178010471204,0.5,0.4293193717277487
ex04,0.3482849604221636,1.0,0.44902634593356244,0.3115264797507788,0.4019174041297935,0.3088512241054614,0.3482849604221636,0.35153129161118507,0.24770932069510268,0.3205456095481671,0.2303789913458669,0.44902634593356244,0.3115264797507788,0.4019174041297935,0.3088512241054614,0.3094017094017094,0.3909327387588257,0.30952380952380953,0.2991951151817929,0.3914930555555556,0.3008709422011085
ex05,0.39654178674351587,0.9978540772532188,0.43157894736842106,0.36517647058823527,0.3906005221932115,0.3824451410658307,0.39654178674351587,0.3794466403162055,0.32364729458917835,0.3583426651735722,0.314638783269962,0.4305263157894737,0.36517647058823527,0.3906005221932115,0.3824451410658307,0.37760296159185563,0.3997949769349052,0.38166593212869104,0.3474264705882353,0.3993584603047314,0.35989492119089317
ex06,0.35459272097053723,1.0,0.43434197191255247,0.3884747706422018,0.3537229510989947,0.3756002595717067,0.35459272097053723,0.32620234839954965,0.3188036907413299,0.3730449893801892,0.29052031361368497,0.43434197191255247,0.3884747706422018,0.3537229510989947,0.3756002595717067,0.4248955947730028,0.3337555414819506,0.4143768400392542,0.3173061863743148,0.3814621092324535,0.29294349170649425
ex08,0.24126113776559288,1.0,0.07650443165915098,0.20818944252590035,0.38051282051282054,0.22418136020151133,0.24126113776559288,0.02930880078156802,0.10014388489208634,0.2611232676878191,0.10793276319669715,0.07650443165915098,0.20818944252590035,0.38051282051282054,0.22418136020151133,0.17152843124075817,0.05886957883200251,0.1720967959983777,0.18910741301059,0.41062479117941864,0.1901081916537867
ex09,0.3657042869641295,1.0,0.42804766269477545,0.29655412460842323,0.3368774482372692,0.29496009620640645,0.3657042869641295,0.34768266534718784,0.2527040314650934,0.3628536285362854,0.2458448753462604,0.42804766269477545,0.29655412460842323,0.3368774482372692,0.29496009620640645,0.3187242109958738,0.3198458574181118,0.31721958925750393,0.2251349267540478,0.3997233748271093,0.21853188929001202
ex10,0.43703703703703706,1.0,0.9219858156028369,0.18340611353711792,0.31978319783197834,0.2141623488773748,0.43703703703703706,0.4444444444444444,0.1688888888888889,0.32492997198879553,0.20811287477954143,0.9219858156028369,0.18340611353711792,0.31978319783197834,0.2141623488773748,0.18340611353711792,0.31978319783197834,0.2141623488773748,0.26098191214470284,0.3719512195121951,0.29429429429429427
ex12,0.31876220519753645,0.997226424609178,0.4272119341563786,0.3398809523809524,0.24293487800596805,0.384363894811656,0.319049766952338,0.3347190146266359,0.38646810075381505,0.3066123188405797,0.3691345151199166,0.42754182754182757,0.3401846887101579,0.24319100333860483,0.38469199032579315,0.3559011893870082,0.25221318879855464,0.3876036665211698,0.29872739450770264,0.3929860752965446,0.2911973299958281
ex13,0.3595505617977528,0.41133004926108374,0.39411283728536384,0.34918160561184725,0.3949416342412451,0.3282674772036474,0.42378048780487804,0.31302717900656046,0.26974267968056787,0.3486238532110092,0.2655172413793103,0.2810920121334681,0.2440419447092469,0.3022670025188917,0.22365988909426987,0.426027397260274,0.34356846473029046,0.41661085063630277,0.31146245059288535,0.4095299420476497,0.33436055469953774
ex14,0.365625,1.0,0.41450777202072536,0.4197860962566845,0.3436928702010969,0.4385733157199472,0.365625,0.35446685878962536,0.35522388059701493,0.3368869936034115,0.35640648011782033,0.41450777202072536,0.4197860962566845,0.3436928702010969,0.4385733157199472,0.4314214463840399,0.28286189683860236,0.4438964241676942,0.29116117850953205,0.4625158831003812,0.27986348122866894
ex15,0.3467621605490898,1.0,0.43915343915343913,0.30905326557500473,0.30409356725146197,0.29761282453389093,0.3467621605490898,0.3477196204468932,0.23416666666666666,0.34385964912280703,0.2227324913892078,0.43915343915343913,0.30905326557500473,0.30409356725146197,0.29761282453389093,0.29106903805698986,0.3239812959251837,0.2907161803713528,0.20587585597525956,0.38953811908736785,0.19341813042600445
ex16,0.38317757009345793,1.0,0.7071428571428572,0.3761755485893417,0.4104803493449782,0.56797583081571,0.38317757009345793,0.37168141592920356,0.36981132075471695,0.5028571428571429,0.30324909747292417,0.7071428571428572,0.3761755485893417,0.4104803493449782,0.56797583081571,0.40483383685800606,0.3817427385892116,0.577259475218659,0.32857142857142857,0.4607329842931937,0.3150684931506849
ex17,0.337725719863348,1.0,0.44369274136715997,0.3354985754985755,0.3690909090909091,0.3420026007802341,0.337725719863348,0.3445212240868707,0.2593451920598092,0.3603797241626366,0.24820362927779807,0.44369274136715997,0.3354985754985755,0.3690909090909091,0.3420026007802341,0.3333333333333333,0.3705404991578625,0.33518943116060707,0.2847399829497016,0.3933942245594612,0.2719298245614035
ex18,0.37365269461077844,1.0,0.44467640918580376,0.3590633130962706,0.37317073170731707,0.34527687296416937,0.37365269461077844,0.36739380022962115,0.2795497185741088,0.3792633015006821,0.2822085889570552,0.44467640918580376,0.3590633130962706,0.37317073170731707,0.34527687296416937,0.3633305298570227,0.35514018691588783,0.35443037974683544,0.27783063748810655,0.3989033584647019,0.2895204262877442
ex19,0.5365853658536586,1.0,0.8780487804878049,0.3728813559322034,0.39622641509433965,0.3559322033898305,0.5365853658536586,0.5121951219512195,0.3220338983050847,0.3584905660377358,0.3050847457627119,0.8780487804878049,0.3728813559322034,0.39622641509433965,0.3559322033898305,0.3898305084745763,0.39622641509433965,0.3728813559322034,0.39436619718309857,0.5324675324675324,0.4225352112676056
ex20,0.3293089092422981,1.0,0.44130958678657495,0.3619695096827359,0.31803371582377105,0.3520865973508047,0.3293089092422981,0.3270466321243523,0.2717146581348501,0.3780656303972366,0.25435897435897437,0.44130958678657495,0.3619695096827359,0.31803371582377105,0.3520865973508047,0.361209507674932,0.31662083068895003,0.35671684180630503,0.2606126386878919,0.3825916953546687,0.24376062750260546
ex21,0.283101440392277,0.42150963515880874,0.4226741463317424,0.1952324264684533,0.11423627548605103,0.22303200844178683,0.2823621719035418,0.3002938958100341,0.27591976925956097,0.17610329135358238,0.30534319079223726,0.4244332619201833,0.19487194378303038,0.11320261864724993,0.225499162785462,0.20752277859979754,0.12410307164822736,0.2403385644145908,0.2688124925307732,0.37715856696927175,0.25351699882766704
ex23,0.38213399503722084,0.9742489270386266,0.46406570841889117,0.40162271805273836,0.3883495145631068,0.3940520446096654,0.38213399503722084,0.3490566037735849,0.3488372093023256,0.4183381088825215,0.3157894736842105,0.46406570841889117,0.4056795131845842,0.38349514563106796,0.39776951672862454,0.4396887159533074,0.36027713625866054,0.4150268336314848,0.36446469248291574,0.4247787610619469,0.32231404958677684
ex24,0.31922990821580477,1.0,0.40943301555444056,0.3345334533453345,0.342550911039657,0.3459285295840656,0.31922990821580477,0.2902332937920127,0.24682332463011314,0.3712606837606838,0.24377856780091417,0.40943301555444056,0.3345334533453345,0.342550911039657,0.3459285295840656,0.38583436681824446,0.3051750380517504,0.3898099474322685,0.25509002187447416,0.40315815445349124,0.25814905814905814
ex25,0.2875411997363217,1.0,0.33189309065881545,0.34729095838533375,0.3691311978938131,0.3373682155408044,0.2875411997363217,0.1962425510621844,0.22447160014685058,0.29995733181624235,0.20503731343283582,0.33189309065881545,0.34729095838533375,0.3691311978938131,0.3373682155408044,0.3844259567387687,0.26735875424236377,0.448693828455109,0.29816078449093947,0.387230148778256,0.27303893559709413
ex26,0.33066666666666666,0.3252032520325203,0.4774193548387097,0.3464052287581699,0.4146341463414634,0.32727272727272727,0.4740740740740741,0.3333333333333333,0.2962962962962963,0.4437299035369775,0.22103386809269163,0.37777777777777777,0.252465483234714,0.419672131147541,0.24864864864864866,0.3416252072968491,0.41895261845386533,0.3195084485407066,0.3029197080291971,0.44360902255639095,0.25838926174496646
ex27,0.34157683365039104,0.8433111603843311,0.4296042617960426,0.31343075852470426,0.36656596173212486,0.31283043197936816,0.3432804232804233,0.3615670825125848,0.2409972299168975,0.3702664796633941,0.2320316921335597,0.43123809523809525,0.3109068115336398,0.36620286348054043,0.3122983610788489,0.2973088423750534,0.37726420986883197,0.2952719610167259,0.2617349970291147,0.3898340684730099,0.24924678170364284
ex28,0.3558599695585997,1.0,0.42265625,0.3528867291449728,0.35617673579801623,0.35609103078982596,0.3558599695585997,0.3385964912280702,0.28655645264641805,0.38183694530443757,0.2776957163958641,0.42265625,0.3528867291449728,0.35617673579801623,0.35609103078982596,0.3664310557612476,0.34777585210860773,0.3755685510071475,0.28680106504374286,0.39678336765715405,0.2843567251461988
ex29,0.3794642857142857,0.9504132231404959,0.32065217391304346,0.20716360116166505,0.30725462304409673,0.20361560418648905,0.3794642857142857,0.28,0.1765295887662989,0.2518740629685157,0.17536945812807883,0.32065217391304346,0.2090997095837367,0.30440967283072545,0.20742150333016174,0.33151750972762645,0.39790575916230364,0.3484267075978511,0.30670926517571884,0.42875,0.2929133858267717
ex30,0.31555821849410826,1.0,0.44119601328903657,0.3622627074068761,0.29977352275066915,0.3582115980522355,0.31555821849410826,0.3173381926165891,0.25942275042444823,0.3735875706214689,0.24437897348426113,0.44119601328903657,0.3622627074068761,0.29977352275066915,0.3582115980522355,0.35520788063160946,0.2998538316976404,0.35298847493969443,0.24518002322880372,0.38797099726613576,0.22776102026776737
ex32,0.42685851318944845,0.8289473684210527,0.6924731182795699,0.32142857142857145,0.42003853564547206,0.32884902840059793,0.4172661870503597,0.4131455399061033,0.2527646129541864,0.3333333333333333,0.26666666666666666,0.632258064516129,0.30357142857142855,0.3969171483622351,0.33482810164424515,0.3054331864904552,0.42803030303030304,0.3392330383480826,0.3346938775510204,0.4384180790960452,0.3469945355191257
ex33,0.2992129640377963,0.4469763040210796,0.4353098007706214,0.3253789100290229,0.35172213702490984,0.31764658709686044,0.3003298796636157,0.2937881409964478,0.21838018718301758,0.33168488866315593,0.20205083315096758,0.4328205502978039,0.3255957181611555,0.3519190494950961,0.31610332655899026,0.3321798305943676,0.34576450699635414,0.3232005498136449,0.26436267144090286,0.38147279602347317,0.2464319282770588
ex34,0.3117178612059158,0.9929453262786596,0.42834890965732086,0.2580999450851181,0.4091324200913242,0.2681272822117893,0.3117178612059158,0.2759961127308066,0.16347381864623245,0.3047619047619048,0.16125150421179302,0.42834890965732086,0.2591982427237781,0.4091324200913242,0.2681272822117893,0.3054287163876205,0.37751004016064255,0.30382196419932267,0.24130190796857465,0.4039938556067588,0.23429179978700745
ex35,0.32996632996632996,1.0,0.18220793140407288,0.26533996683250416,0.3579418344519016,0.24726134585289514,0.32996632996632996,0.11805555555555555,0.18352059925093633,0.25396825396825395,0.1649122807017544,0.18220793140407288,0.26533996683250416,0.3579418344519016,0.24726134585289514,0.305982905982906,0.21301775147928995,0.3582089552238806,0.31871345029239767,0.4383561643835616,0.30277777777777776
ex36,0.35842293906810035,1.0,0.9236641221374046,0.06906906906906907,0.20899470899470898,0.07343124165554073,0.35842293906810035,0.35842293906810035,0.07850625928283471,0.23032629558541268,0.08096809680968096,0.9236641221374046,0.06906906906906907,0.20899470899470898,0.07343124165554073,0.0694980694980695,0.20767195767195767,0.07343124165554073,0.16369710467706014,0.3933094384707288,0.16973180076628352
ex38,0.3680342927127985,1.0,0.4405107370864771,0.3493102642038812,0.37961859356376637,0.35071942446043164,0.3680342927127985,0.39231738035264485,0.3039680559021712,0.3836681788723266,0.28961225466730495,0.4405107370864771,0.3493102642038812,0.37961859356376637,0.35071942446043164,0.3319799379030332,0.38885486834047767,0.3414410279944929,0.30656577983890654,0.40585854692619,0.2942830365510778
ex40,0.33455832312508504,1.0,0.3015947102294827,0.33956209890524724,0.36697361102527654,0.32748238308776423,0.33455832312508504,0.2104311902917635,0.256517094017094,0.33875556203953605,0.23301341737095926,0.3015947102294827,0.33956209890524724,0.36697361102527654,0.32748238308776423,0.35519235942964755,0.24153690596562183,0.421978159516881,0.2881179789181967,0.38613753143107027,0.2674097191261703
ex41,0.3206086842450479,1.0,0.3807390817469205,0.4055139476826224,0.22412426692027262,0.40844498578968735,0.3206086842450479,0.3719717877951549,0.30449467394128343,0.28702544847726325,0.2953100635720283,0.3807390817469205,0.4055139476826224,0.22412426692027262,0.40844498578968735,0.351577909270217,0.26881720430107525,0.34784596046166155,0.21553884711779447,0.39145764077767703,0.20133845934785705
ex42,0.40694789081885857,1.0,0.9138755980861244,0.1450199203187251,0.2727272727272727,0.17652411282984531,0.40694789081885857,0.40198511166253104,0.13548387096774195,0.2895174708818636,0.15682656826568267,0.9138755980861244,0.1450199203187251,0.2727272727272727,0.17652411282984531,0.1450199203187251,0.2694805194805195,0.17652411282984531,0.22436338609772882,0.3822314049586777,0.26676946800308404
ex44,0.3337777777777778,1.0,0.446965399886557,0.3442367601246106,0.3443223443223443,0.3505405816963606,0.3337777777777778,0.33490672061137333,0.2584229390681004,0.3751644304130492,0.2612187881962633,0.446965399886557,0.3442367601246106,0.3443223443223443,0.3505405816963606,0.3360025121683153,0.34901960784313724,0.3428483732351136,0.27023247683971335,0.4040800313848568,0.260054533060668
ex45,0.35804701627486435,0.5705229793977813,0.450920245398773,0.31431897555296856,0.4131147540983607,0.345707656612529,0.3709090909090909,0.3467600700525394,0.2544987146529563,0.3780718336483932,0.26632522407170295,0.4622496147919877,0.308411214953271,0.41515650741350907,0.33061699650756693,0.33751425313568983,0.4012738853503185,0.3386363636363636,0.2874251497005988,0.42686292548298066,0.29594272076372313
ex46,0.40963855421686746,1.0,0.8745762711864407,0.10102669404517454,0.23877551020408164,0.11252268602540835,0.40963855421686746,0.4027538726333907,0.09398186314921682,0.23274974253347064,0.11207289293849658,0.8745762711864407,0.10102669404517454,0.23877551020408164,0.11252268602540835,0.10184804928131416,0.24285714285714285,0.11252268602540835,0.1961061946902655,0.39268955297604347,0.220508866615266
ex47,0.33211678832116787,0.300556586270872,0.5967302452316077,0.2824360105913504,0.3476764199655766,0.2618296529968454,0.49595687331536387,0.3250883392226148,0.18031088082901556,0.4939467312348668,0.16545454545454547,0.29084380610412924,0.17573221757322174,0.46534653465346537,0.1613198900091659,0.29713292788879236,0.337228714524207,0.2581648522550544,0.21442885771543085,0.39881305637982195,0.18181818181818182
ex48,0.3593037011999324,1.0,0.4210081667136018,0.39661114302125217,0.36665581243894496,0.3853620146904512,0.3593037011999324,0.3345251049277165,0.32533756949960285,0.3632377124063585,0.30654205607476637,0.4210081667136018,0.39661114302125217,0.36665581243894496,0.3853620146904512,0.42112299465240643,0.34635025533193153,0.42555282555282553,0.34386503067484664,0.3874031492126968,0.3233983286908078
ex49,0.4645161290322581,1.0,0.4508670520231214,0.2469879518072289,0.2900763358778626,0.23756906077348067,0.4645161290322581,0.4470588235294118,0.23100303951367782,0.2625482625482625,0.2116991643454039,0.4508670520231214,0.2469879518072289,0.2900763358778626,0.23756906077348067,0.27089337175792505,0.3104693140794224,0.2440318302387268,0.3486238532110092,0.4141791044776119,0.3218884120171674
ex50,0.3722943722943723,0.8167053364269141,0.44813935075217737,0.2939890710382514,0.36989247311827955,0.28776241679467485,0.3609671848013817,0.37943262411347517,0.2536873156342183,0.30952380952380953,0.23542354235423543,0.44549763033175355,0.3033278777959629,0.3805436337625179,0.2883435582822086,0.28508042151968943,0.38596491228070173,0.28868120456905505,0.30697674418604654,0.39310068190934616,0.3138969873663751
