aig_ids,"bdd,collapse","bdd,dsd","bdd,espresso","bdd,lut_bidec","bdd,sop","bdd,strash","collapse,dsd","collapse,espresso","collapse,lut_bidec","collapse,sop","collapse,strash","dsd,espresso","dsd,lut_bidec","dsd,sop","dsd,strash","espresso,lut_bidec","espresso,sop","espresso,strash","lut_bidec,sop","lut_bidec,strash","sop,strash"
ex01,0.14175769612711026,0.0,0.1512314561428777,0.10710800260247233,0.03133571606682736,0.14858965111423256,0.14175769612711026,0.29298915226998795,0.24886569872958259,0.11042198006028288,0.2903473472413428,0.1512314561428777,0.10710800260247233,0.03133571606682736,0.14858965111423256,0.044123453540405366,0.18256717220970506,0.002641805028645139,0.1384437186692997,0.04148164851176023,0.17992536718105992
ex02,0.48155216284987284,0.0,0.2842066450082714,0.19699251959457742,0.47738549618320614,0.2090136100622097,0.48155216284987284,0.19734551784160143,0.2845596432552954,0.004166666666666666,0.27253855278766315,0.2842066450082714,0.19699251959457742,0.47738549618320614,0.2090136100622097,0.087214125413694,0.19317885117493475,0.07519303494606172,0.2803929765886287,0.012021090467632278,0.2683718861209965
ex03,0.0,0.0,0.19047619047619047,0.41935483870967744,0.39285714285714285,0.41935483870967744,0.0,0.19047619047619047,0.41935483870967744,0.39285714285714285,0.41935483870967744,0.19047619047619047,0.41935483870967744,0.39285714285714285,0.41935483870967744,0.22887864823348697,0.20238095238095238,0.22887864823348697,0.026497695852534586,0.0,0.026497695852534586
ex04,0.13482440250102262,0.0,0.008623639357584312,0.05569358048487427,0.07708416433984842,0.12113842247994921,0.13482440250102262,0.1262007631434383,0.1905179829858969,0.057740238161174184,0.25596282498097184,0.008623639357584312,0.05569358048487427,0.07708416433984842,0.12113842247994921,0.06431721984245858,0.06846052498226411,0.12976206183753353,0.1327777448247227,0.06544484199507494,0.19822258681979765
ex05,0.0365841705464347,0.012987012987012977,0.05474837662337663,0.1044714778891994,0.043376623376623374,0.13416397987163647,0.04957118353344768,0.09133254716981133,0.14105564843563412,0.006792452830188672,0.17074815041807118,0.04176136363636365,0.09148446490218642,0.05636363636363635,0.12117696688462348,0.04972310126582277,0.098125,0.07941560324825983,0.14784810126582276,0.02969250198243706,0.17754060324825982
ex06,0.11300713989426955,0.0,0.03697367799972895,0.02717223980798142,0.11995672567517927,0.1365575986783276,0.11300713989426955,0.1499808178939985,0.14017937970225097,0.0069495857809097165,0.24956473857259714,0.03697367799972895,0.02717223980798142,0.11995672567517927,0.1365575986783276,0.00980143819174753,0.15693040367490824,0.09958392067859864,0.1471289654831607,0.10938535887034617,0.25651432435350685
ex08,0.12293956043956045,0.0,0.12186685018835122,0.037698412698412676,0.07090336134453784,0.007908163265306134,0.12293956043956045,0.0010727102512092246,0.16063797313797312,0.052036199095022606,0.13084772370486658,0.12186685018835122,0.037698412698412676,0.07090336134453784,0.007908163265306134,0.1595652628867639,0.05096348884381338,0.12977501345365736,0.10860177404295052,0.02979024943310654,0.07881152460984397
ex09,0.1120332925797047,0.0,0.00373534317033114,0.05005017880167939,0.11284742468415937,0.10817311872206992,0.1120332925797047,0.10829794940937355,0.16208347138138407,0.0008141321044546831,0.2202064113017746,0.00373534317033114,0.05005017880167939,0.11284742468415937,0.10817311872206992,0.05378552197201053,0.10911208151382823,0.11190846189240106,0.16289760348583876,0.058122939920390526,0.2210205434062293
ex10,0.04090909090909091,0.0,0.0,0.3448450990350431,0.1282689912826899,0.17482517482517482,0.04090909090909091,0.04090909090909091,0.3857541899441341,0.16917808219178082,0.21573426573426574,0.0,0.3448450990350431,0.1282689912826899,0.17482517482517482,0.3448450990350431,0.1282689912826899,0.17482517482517482,0.21657610775235325,0.17001992420986833,0.04655618354248492
ex12,0.1630269228284779,0.001228467989889015,0.029789006523686934,0.14410498842845365,0.06517970278394841,0.22348448175449936,0.16179845483858887,0.13323791630479095,0.3071319112569315,0.09784722004452948,0.3865114045829772,0.02856053853379792,0.14533345641834267,0.0639512347940594,0.22471294974438838,0.17389399495214058,0.03539069626026148,0.2532734882781863,0.20928469121240206,0.07937949332604571,0.2886641845384478
