aig_ids,"bdd,collapse","bdd,dsd","bdd,espresso","bdd,lut_bidec","bdd,sop","bdd,strash","collapse,dsd","collapse,espresso","collapse,lut_bidec","collapse,sop","collapse,strash","dsd,espresso","dsd,lut_bidec","dsd,sop","dsd,strash","espresso,lut_bidec","espresso,sop","espresso,strash","lut_bidec,sop","lut_bidec,strash","sop,strash"
ex01,0.41397849462365593,1.0,0.4827109266943292,0.3148148148148148,0.48471290082028334,0.32357043235704325,0.41397849462365593,0.34755134281200634,0.22863247863247863,0.363479758828596,0.2222222222222222,0.4827109266943292,0.3148148148148148,0.48471290082028334,0.32357043235704325,0.3678474114441417,0.45606975184439974,0.3763581051716645,0.30042918454935624,0.4664602683178535,0.3069216757741348
ex02,0.3264,1.0,0.15293683043960105,0.3124042879019908,0.4229471316085489,0.3402555910543131,0.3264,0.07984189723320158,0.17891939769707707,0.2949438202247191,0.1972093023255814,0.15293683043960105,0.3124042879019908,0.4229471316085489,0.3402555910543131,0.28900654001868575,0.16177523264137436,0.2914159011719987,0.30868628858578606,0.48291571753986334,0.3525018670649739
ex03,0.6724137931034483,1.0,0.546875,0.4810126582278481,0.4563758389261745,0.43037974683544306,0.6724137931034483,0.546875,0.43037974683544306,0.4563758389261745,0.4430379746835443,0.546875,0.4810126582278481,0.4563758389261745,0.43037974683544306,0.4588235294117647,0.45962732919254656,0.49411764705882355,0.5340314136125655,0.62,0.5026178010471204
ex04,0.4001759014951627,1.0,0.5444826269568538,0.37553101104502973,0.4609144542772861,0.38310465429109497,0.4001759014951627,0.4056813138038171,0.2824644549763033,0.3537936913895993,0.26678603401969564,0.5444826269568538,0.37553101104502973,0.4609144542772861,0.38310465429109497,0.36695156695156694,0.45261984392419174,0.38203463203463206,0.34748820427421595,0.4796006944444444,0.345737661652151
ex05,0.4484149855907781,0.9978540772532188,0.5294736842105263,0.4329411764705882,0.4386422976501306,0.45947156291983876,0.44726224783861673,0.43929983060417843,0.3627254509018036,0.393057110862262,0.3593155893536122,0.5284210526315789,0.4338823529411765,0.437597911227154,0.45768025078369906,0.45256825543729756,0.4479753972321886,0.4627589246364037,0.4016544117647059,0.4731355252606255,0.404553415061296
ex06,0.4065857885615251,1.0,0.5113652815983785,0.4592889908256881,0.4041574373828591,0.44049318624269956,0.4065857885615251,0.3754222293710793,0.3592109449570474,0.40818690866962737,0.33841767640769777,0.5113652815983785,0.4592889908256881,0.4041574373828591,0.44049318624269956,0.49494813417755623,0.3875870804306523,0.48159960745829244,0.36021926389976505,0.45420265174552976,0.33764408209165025
ex08,0.2796435915010281,1.0,0.0880111957704867,0.24272323630981746,0.4358974358974359,0.2639798488664987,0.2796435915010281,0.03354229422779451,0.11280575539568345,0.2859226841721371,0.12208787968150987,0.0880111957704867,0.24272323630981746,0.4358974358974359,0.2639798488664987,0.20056459201505578,0.06873336464693909,0.20629985129106396,0.2118003025718608,0.4817908453057133,0.2220504894384338
ex09,0.41399825021872266,1.0,0.5108463183623587,0.35804617705070196,0.38612199216564075,0.3561823548704493,0.41399825021872266,0.3974929902688438,0.2893313667649951,0.3997539975399754,0.28185595567867033,0.5108463183623587,0.35804617705070196,0.38612199216564075,0.3561823548704493,0.3802832608453217,0.36433701173585564,0.38988941548183254,0.2570033410434336,0.47130013831258644,0.24765342960288808
ex10,0.48148148148148145,1.0,0.9219858156028369,0.21251819505094613,0.3685636856368564,0.2556131260794473,0.48148148148148145,0.4888888888888889,0.17777777777777778,0.33613445378151263,0.2257495590828924,0.9219858156028369,0.21251819505094613,0.3685636856368564,0.2556131260794473,0.21251819505094613,0.3685636856368564,0.25906735751295334,0.28940568475452194,0.4247967479674797,0.32432432432432434
ex12,0.3704371338440739,0.997226424609178,0.5200617283950617,0.40535714285714286,0.2819027558364051,0.4534470504619758,0.37077131258457374,0.380292532717475,0.4375804375804376,0.33605072463768115,0.41744873131734445,0.5204633204633204,0.40571939231456655,0.28219996485679144,0.4538341158059468,0.41689539493748096,0.2879855465221319,0.4690819147388331,0.3424871623130163,0.4634691421695032,0.32999582811848144
ex13,0.4157303370786517,0.47044334975369456,0.4578904333605887,0.4146531566640686,0.4591439688715953,0.4088145896656535,0.4725609756097561,0.344892221180881,0.32298136645962733,0.3876146788990826,0.3086206896551724,0.32962588473205257,0.2859866539561487,0.3501259445843829,0.2809611829944547,0.4904109589041096,0.3950207468879668,0.4996651038178165,0.3525691699604743,0.49066323245331617,0.36363636363636365
ex14,0.425,1.0,0.5025906735751295,0.4839572192513369,0.3802559414990859,0.5151915455746368,0.425,0.40634005763688763,0.4059701492537313,0.3752665245202559,0.39764359351988215,0.5025906735751295,0.4839572192513369,0.3802559414990859,0.5151915455746368,0.4912718204488778,0.32945091514143093,0.5450061652281134,0.3119584055459272,0.5209656925031766,0.3242320819112628
ex15,0.40405849000298416,1.0,0.5370370370370371,0.35874270656879353,0.3508771929824561,0.36173549398849975,0.40405849000298416,0.40771349862258954,0.2625,0.3820662768031189,0.25947187141216993,0.5370370370370371,0.35874270656879353,0.3508771929824561,0.36173549398849975,0.34614649072480397,0.37207748830995324,0.35296198054818745,0.23591782637508282,0.45715080690038956,0.22128003230365434
ex16,0.411214953271028,1.0,0.75,0.45768025078369906,0.47161572052401746,0.6404833836858006,0.411214953271028,0.3893805309734513,0.37735849056603776,0.5371428571428571,0.3104693140794224,0.75,0.45768025078369906,0.47161572052401746,0.6404833836858006,0.48942598187311176,0.4315352697095436,0.641399416909621,0.35714285714285715,0.5130890052356021,0.3424657534246575
ex17,0.38653001464128844,1.0,0.5353065539112051,0.4009116809116809,0.4193939393939394,0.4143909839618552,0.38653001464128844,0.39091806515301086,0.2918277906676979,0.3962027583736342,0.2857142857142857,0.5353065539112051,0.4009116809116809,0.4193939393939394,0.4143909839618552,0.39490006891798757,0.41831266268565304,0.41336390435637077,0.3207891852393131,0.46554110157763634,0.3183287165281625
ex18,0.44550898203592815,1.0,0.5386221294363257,0.42324371205550737,0.44146341463414634,0.4234527687296417,0.44550898203592815,0.42020665901262916,0.30956848030018763,0.4529331514324693,0.32252410166520595,0.5386221294363257,0.42324371205550737,0.44146341463414634,0.4234527687296417,0.4272497897392767,0.42289719626168226,0.43829113924050633,0.33111322549952427,0.4852638793694311,0.3321492007104796
ex19,0.5609756097560976,1.0,0.8780487804878049,0.4406779661016949,0.4339622641509434,0.423728813559322,0.5609756097560976,0.5365853658536586,0.3898305084745763,0.41509433962264153,0.4067796610169492,0.8780487804878049,0.4406779661016949,0.4339622641509434,0.423728813559322,0.4406779661016949,0.4528301886792453,0.423728813559322,0.43661971830985913,0.5714285714285714,0.43661971830985913
ex20,0.3749653066888704,1.0,0.5325339446305766,0.4277915121549238,0.3653491996033432,0.42216208517305226,0.3749653066888704,0.37112262521588946,0.30998933522929256,0.4110535405872193,0.2899865047233468,0.5325339446305766,0.4277915121549238,0.3653491996033432,0.42216208517305226,0.42866676934134196,0.365700585290177,0.4283820884218498,0.2934153400868307,0.4547579582642696,0.2788656683670671
ex21,0.3228194912657064,0.5192512758016604,0.5081655224639053,0.22862286228622863,0.1292544768931912,0.2645093211396412,0.3214211281246552,0.34162136856615255,0.30995838745899296,0.1939887818816806,0.3428547425018903,0.5103283344128344,0.22939775829026077,0.12858145723474768,0.26658599389325865,0.24437349116112453,0.1409989042451663,0.2840447001415705,0.304107078835199,0.4364958904894184,0.2829718640093787
ex23,0.45161290322580644,1.0,0.5585215605749486,0.4665314401622718,0.441747572815534,0.4721189591078067,0.45161290322580644,0.39622641509433965,0.3813953488372093,0.504297994269341,0.37473684210526315,0.5585215605749486,0.4665314401622718,0.441747572815534,0.4721189591078067,0.5291828793774319,0.41570438799076215,0.4865831842576029,0.4009111617312073,0.5061946902654867,0.3677685950413223
ex24,0.37206178643384824,1.0,0.49138651948486367,0.39933993399339934,0.38670953912111466,0.4176918570591681,0.37206178643384824,0.3254250691973112,0.2795474325500435,0.4075854700854701,0.27932960893854747,0.49138651948486367,0.39933993399339934,0.38670953912111466,0.4176918570591681,0.4544577649166322,0.3443683409436834,0.47823156759671115,0.29547366649840145,0.48063163089069827,0.29778869778869776
ex25,0.3315754779169413,1.0,0.394601001797117,0.4142531307828033,0.42310223782360684,0.39921905505661853,0.3315754779169413,0.22808533867079106,0.2567787276446216,0.3296828331674015,0.23628731343283582,0.394601001797117,0.4142531307828033,0.42310223782360684,0.39921905505661853,0.4535108153078203,0.3072070273507686,0.5243191561545816,0.3361200234985765,0.45541735859287624,0.3117296547220635
ex26,0.368,0.3685636856368564,0.5548387096774193,0.3888888888888889,0.45365853658536587,0.36363636363636365,0.4962962962962963,0.37158469945355194,0.31968810916179335,0.4565916398713826,0.24242424242424243,0.40555555555555556,0.2682445759368836,0.43934426229508194,0.2594594594594595,0.39800995024875624,0.48877805486284287,0.35023041474654376,0.34306569343065696,0.48370927318295737,0.28523489932885904
ex27,0.3973789896427817,0.8728750923872876,0.5220700152207002,0.3718858733472512,0.41530715005035246,0.3729206963249516,0.3987301587301587,0.41015539505362225,0.2739304401354263,0.40392706872370265,0.2645727221279004,0.5215238095238095,0.3702465524446302,0.4141964105666465,0.37269325074203125,0.35483411647444113,0.4297314178638351,0.35690767812458846,0.2956030897207368,0.4608275572358748,0.2832100794302931
ex28,0.4039573820395738,1.0,0.5213541666666667,0.41976165683211847,0.40366696723775175,0.4361892012494422,0.4039573820395738,0.38859649122807016,0.3291041906958862,0.4169246646026832,0.32373215164943375,0.5213541666666667,0.41976165683211847,0.40366696723775175,0.4361892012494422,0.4371143273869629,0.389948006932409,0.457656486896253,0.32382401420058327,0.4715112287927822,0.3267543859649123
ex29,0.4375,0.9793388429752066,0.37771739130434784,0.24782187802516942,0.3357041251778094,0.24548049476688868,0.4375,0.3,0.1905717151454363,0.28785607196401797,0.19507389162561575,0.37771739130434784,0.24975798644724104,0.3357041251778094,0.24738344433872503,0.398443579766537,0.45654450261780105,0.3990790483499616,0.3450479233226837,0.4975,0.33858267716535434
ex30,0.3624259370215032,1.0,0.5276854928017719,0.4273896619327691,0.34273557065403887,0.42656042496679947,0.3624259370215032,0.36282648309374366,0.29541595925297115,0.4071327683615819,0.27880291518064815,0.5276854928017719,0.4273896619327691,0.34273557065403887,0.42656042496679947,0.42087981071031916,0.3435651144985035,0.42312159385330117,0.27735191637630663,0.45873449819723444,0.2603587871090649
ex32,0.4748201438848921,0.8552631578947368,0.7182795698924731,0.35714285714285715,0.4662813102119461,0.3796711509715994,0.47002398081534774,0.4507042253521127,0.29067930489731436,0.375,0.3111111111111111,0.6838709677419355,0.3482142857142857,0.4624277456647399,0.38565022421524664,0.3465491923641703,0.4659090909090909,0.40117994100294985,0.37006802721088433,0.5310734463276836,0.4016393442622951
